graph	variant	theta	seeds	basin_best_1e5	basin_best_1e6	se_basin_best_1e6	best_real_1e6	acc_rate_1e6
geometric_n500_d10	nsm_rho1	0.00	32	116.363	97.444	4.712	99.331	0.04423
geometric_n500_d10	nsm_rho1	0.10	32	109.063	89.850	3.790	95.156	0.06217
geometric_n500_d10	nsm_rho1	0.20	32	102.838	73.000	3.465	86.500	0.08792
geometric_n500_d10	nsm_rho1	0.30	32	90.456	60.900	2.641	93.950	0.13051
geometric_n500_d10	nsm_rho1	0.40	32	83.400	55.388	2.258	138.894	0.20187
geometric_n500_d10	nsm_rho1	0.50	32	81.006	63.294	2.899	241.150	0.31219
geometric_n500_d10	nsm_rho1	0.60	32	104.125	90.181	3.827	409.181	0.46854
geometric_n500_d10	nsm_rho1	0.70	32	140.031	124.963	4.722	624.100	0.62224
geometric_n500_d10	nsm_rho1	0.80	32	154.544	155.825	4.565	772.656	0.72856
geometric_n500_d10	nsm_rho1	0.90	32	157.475	150.244	6.080	857.100	0.79751
geometric_n500_d10	nsm_rho1	1.00	32	158.112	162.588	6.054	912.569	0.84427
geometric_n500_d10	nsm_rho1	1.10	8	139.750	179.400	10.212	957.175	0.87762
geometric_n500_d10	nsm_rho1	1.20	8	171.500	166.250	15.080	972.925	0.90248
geometric_n500_d10	nsm_rho0.5	-1.00	8	159.600	151.850	8.200	151.850	0.00638
geometric_n500_d10	nsm_rho0.5	-0.90	8	148.775	143.375	8.591	143.375	0.00620
geometric_n500_d10	nsm_rho0.5	-0.80	8	139.675	137.875	9.887	137.875	0.00658
geometric_n500_d10	nsm_rho0.5	-0.70	8	135.600	131.125	6.796	131.125	0.00874
geometric_n500_d10	nsm_rho0.5	-0.60	8	156.450	152.125	15.853	152.125	0.01104
geometric_n500_d10	nsm_rho0.5	-0.50	8	135.450	130.525	5.087	130.525	0.01153
geometric_n500_d10	nsm_rho0.5	-0.40	8	134.875	131.625	9.756	131.625	0.01585
geometric_n500_d10	nsm_rho0.5	-0.30	8	149.750	131.975	7.986	131.975	0.01833
geometric_n500_d10	nsm_rho0.5	-0.20	8	128.900	109.125	5.441	109.125	0.02466
geometric_n500_d10	nsm_rho0.5	-0.10	8	119.325	100.525	8.100	100.775	0.03167
geometric_n500_d10	nsm_rho0.5	0.00	8	133.950	107.725	9.172	109.300	0.04557
geometric_n500_d10	nsm_rho0.5	0.10	8	99.725	89.850	9.014	93.975	0.05900
geometric_n500_d10	nsm_rho0.5	0.20	8	119.125	88.025	6.250	102.175	0.09191
geometric_n500_d10	nsm_rho0.5	0.30	8	76.175	58.175	5.614	90.675	0.12858
geometric_n500_d10	nsm_rho0.5	0.40	8	90.950	63.600	4.037	147.575	0.20455
geometric_n500_d10	nsm_rho0.5	0.50	8	89.725	57.150	3.113	242.400	0.30940
geometric_n500_d10	nsm_rho0.5	0.60	8	94.825	89.575	8.885	416.400	0.46567
geometric_n500_d10	nsm_rho0.5	0.70	8	117.825	118.150	9.159	617.800	0.62030
geometric_n500_d10	nsm_rho0.5	0.80	8	142.050	154.175	6.600	775.325	0.72729
geometric_n500_d10	nsm_rho0.5	0.90	8	155.825	153.675	14.106	846.250	0.79742
geometric_n500_d10	nsm_rho0.5	1.00	8	148.800	161.000	9.514	908.975	0.84431
geometric_n500_d10	nsm_rho0.5	1.10	8	173.250	191.825	12.350	947.775	0.87838
geometric_n500_d10	nsm_rho0.5	1.20	8	174.675	146.950	9.641	971.750	0.90316
geometric_n500_d10	nsm_erosion	-1.00	8	161.225	156.775	9.904	156.775	0.00572
geometric_n500_d10	nsm_erosion	-0.90	8	146.250	143.675	16.465	143.675	0.00638
geometric_n500_d10	nsm_erosion	-0.80	8	146.225	143.000	8.626	143.000	0.00863
geometric_n500_d10	nsm_erosion	-0.70	8	158.875	152.800	9.516	152.800	0.00812
geometric_n500_d10	nsm_erosion	-0.60	8	151.175	141.225	9.657	141.225	0.01011
geometric_n500_d10	nsm_erosion	-0.50	8	150.725	137.625	8.227	137.625	0.01192
geometric_n500_d10	nsm_erosion	-0.40	8	138.850	127.825	11.248	127.825	0.01594
geometric_n500_d10	nsm_erosion	-0.30	32	129.356	120.750	3.916	120.794	0.01816
geometric_n500_d10	nsm_erosion	-0.20	32	130.388	115.450	3.989	115.538	0.02395
geometric_n500_d10	nsm_erosion	-0.10	32	117.463	106.669	4.493	106.819	0.03056
geometric_n500_d10	nsm_erosion	0.00	32	108.425	94.056	3.606	95.469	0.04320
geometric_n500_d10	nsm_erosion	0.10	32	116.519	98.769	3.552	103.181	0.06197
geometric_n500_d10	nsm_erosion	0.20	32	97.987	72.488	3.174	85.912	0.08726
geometric_n500_d10	nsm_erosion	0.30	32	103.656	67.856	3.006	103.450	0.13243
geometric_n500_d10	nsm_erosion	0.40	32	72.175	56.781	2.103	138.431	0.19827
geometric_n500_d10	nsm_erosion	0.50	32	83.275	61.306	2.631	237.050	0.30902
geometric_n500_d10	nsm_erosion	0.60	32	98.413	91.813	3.832	418.400	0.46518
geometric_n500_d10	nsm_erosion	0.70	32	129.188	124.988	4.064	624.581	0.61854
geometric_n500_d10	nsm_erosion	0.80	32	158.350	140.725	4.569	763.050	0.72557
geometric_n500_d10	nsm_erosion	0.90	32	164.863	161.350	6.441	851.819	0.79562
geometric_n500_d10	nsm_erosion	1.00	32	171.575	163.244	6.225	909.181	0.84324
geometric_n500_d10	nsm_erosion	1.10	8	147.950	179.200	11.359	936.275	0.87755
geometric_n500_d10	nsm_erosion	1.20	8	179.175	161.250	11.079	968.800	0.90296
geometric_n500_d10	hk_tau0.5	-1.00	8	161.750	161.050	11.367	161.050	0.00243
geometric_n500_d10	hk_tau0.5	-0.90	8	135.250	134.725	10.862	134.725	0.00312
geometric_n500_d10	hk_tau0.5	-0.80	8	140.475	130.975	8.769	130.975	0.00413
geometric_n500_d10	hk_tau0.5	-0.70	8	122.400	119.275	6.800	119.275	0.00417
geometric_n500_d10	hk_tau0.5	-0.60	8	134.075	130.725	7.791	130.725	0.00581
geometric_n500_d10	hk_tau0.5	-0.50	8	131.300	121.600	9.222	121.600	0.00789
geometric_n500_d10	hk_tau0.5	-0.40	8	133.825	132.350	8.760	132.350	0.01120
geometric_n500_d10	hk_tau0.5	-0.30	32	129.550	122.356	4.969	122.356	0.01261
geometric_n500_d10	hk_tau0.5	-0.20	32	121.050	103.450	4.719	103.481	0.01689
geometric_n500_d10	hk_tau0.5	-0.10	32	119.894	104.794	3.357	104.813	0.02389
geometric_n500_d10	hk_tau0.5	0.00	32	106.287	91.888	4.061	92.138	0.03294
geometric_n500_d10	hk_tau0.5	0.10	32	107.156	84.019	3.923	85.825	0.04842
geometric_n500_d10	hk_tau0.5	0.20	32	89.756	71.531	4.021	76.175	0.06883
geometric_n500_d10	hk_tau0.5	0.30	32	77.694	59.212	3.204	78.075	0.10621
geometric_n500_d10	hk_tau0.5	0.40	32	71.181	50.175	2.268	109.969	0.17326
geometric_n500_d10	hk_tau0.5	0.50	32	74.869	55.462	2.181	215.719	0.29270
geometric_n500_d10	hk_tau0.5	0.60	32	91.281	81.275	3.468	420.588	0.47547
geometric_n500_d10	hk_tau0.5	0.70	32	137.650	130.263	6.786	655.112	0.64242
geometric_n500_d10	hk_tau0.5	0.80	32	145.900	144.844	6.158	794.262	0.74489
geometric_n500_d10	hk_tau0.5	0.90	32	159.800	152.019	7.272	869.387	0.80910
geometric_n500_d10	hk_tau0.5	1.00	32	162.456	153.481	7.400	926.581	0.85266
